episode_id,run_label,seed,decision_index,clock_time,next_clock_time,policy_name,proposed_action,actual_action,inventory_before,inventory_after,active_volume_before,active_volume_after,executed_market_order_volume,executed_limit_order_volume,executed_market_buy_volume,executed_limit_buy_volume,signed_executed_volume,reward_step,reward_cumulative,drift_after,strategic_direction,terminated,intervened,intervention_time,delta,delta_units,intervention_target,direction,clipped,clip_reason,selected_action_index,selected_action_before,selected_action_after,slack_action_index,slack_action_before,slack_action_after,requested_delta,realized_delta,planned_market_sell_before,planned_market_sell_after,planned_active_sell_before,planned_active_sell_after,best_bid_before,best_ask_before,midprice_before,spread_before,imbalance_before,bid_depth_before,ask_depth_before,best_bid_after,best_ask_after,midprice_after,spread_after,imbalance_after,bid_depth_after,ask_depth_after,best_bid_after_execution,best_ask_after_execution,midprice_after_execution,spread_after_execution,imbalance_after_execution,bid_depth_after_execution,ask_depth_after_execution,future_midprice,delta_p_horizon,horizon,curve_delta
episode_9d5efed9,baseline,178,4,60.0,75.0,heuristic_sell_policy,"[0.2644912779129252,0.330299465464201,0.16117025278825803,0.09220058421823128,0.06823549984776903,0.06449227867622341,0.019110641092392116]","[0.2644912779129252,0.330299465464201,0.16117025278825803,0.09220058421823128,0.06823549984776903,0.06449227867622341,0.019110641092392116]",7.0,4.0,7.0,3.0,2.0,1.0,0.0,0.0,-3.0,-0.4,-1.35,-4.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,2.0,2.0,6.0,6.0,997.0,998.0,997.5,1.0,0.20767962666441095,8.566758970224091,5.620379375208336,996.0,997.0,996.5,1.0,0.3834409543533605,9.239459636691343,4.117756090683151,997.0,998.0,997.5,1.0,0.23595505617977527,110.0,68.0,996.5,-1.0,1,0.0
episode_9d5efed9,baseline,178,5,75.0,90.0,heuristic_sell_policy,"[0.28986202149780194,0.3123003428211168,0.15393180463063832,0.09026478197886612,0.06914989320443177,0.06715491066607898,0.017336245201065976]","[0.28986202149780194,0.3123003428211168,0.15393180463063832,0.09026478197886612,0.06914989320443177,0.06715491066607898,0.017336245201065976]",4.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,-3.0,-0.44999999999999996,-1.8,-4.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,1.0,1.0,3.0,3.0,996.0,997.0,996.5,1.0,0.3834409543533605,9.239459636691343,4.117756090683151,996.0,997.0,996.5,1.0,0.32404283752668606,7.208371952223258,3.680055140798154,996.0,997.0,996.5,1.0,0.3727810650887574,116.0,53.0,996.5,0.0,1,0.0
episode_9d5efed9,baseline,178,6,90.0,105.0,heuristic_sell_policy,"[0.32724152891899944,0.2862466347226531,0.14303927740873495,0.08663294593172075,0.06922882947831474,0.06934953789974378,0.018261245639833185]","[0.32724152891899944,0.2862466347226531,0.14303927740873495,0.08663294593172075,0.06922882947831474,0.06934953789974378,0.018261245639833185]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,-5.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,996.0,997.0,996.5,1.0,0.32404283752668606,7.208371952223258,3.680055140798154,995.0,996.0,995.5,1.0,0.5369992454304684,11.560148451060266,3.4823422794053918,996.0,997.0,996.5,1.0,0.32404283752668606,7.208371952223258,3.680055140798154,995.5,-1.0,1,0.0
episode_9d5efed9,baseline,178,7,105.0,120.0,heuristic_sell_policy,"[0.3310535494437505,0.297219081081666,0.1458667700623288,0.08464275404002214,0.0639159914463826,0.061385817785438675,0.01591603614041143]","[0.3310535494437505,0.297219081081666,0.1458667700623288,0.08464275404002214,0.0639159914463826,0.061385817785438675,0.01591603614041143]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,-5.5,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.5369992454304684,11.560148451060266,3.4823422794053918,994.0,996.0,995.0,2.0,0.6421879650994686,8.234035978930448,1.7940925348864298,995.0,996.0,995.5,1.0,0.5369992454304684,11.560148451060266,3.4823422794053918,995.0,-0.5,1,0.0
episode_9d5efed9,baseline,178,8,120.0,135.0,heuristic_sell_policy,"[0.3573536380714883,0.28251956324600347,0.13927934143590073,0.0817099535641872,0.06263495276106856,0.06085659502380908,0.015645955897542717]","[0.3573536380714883,0.28251956324600347,0.13927934143590073,0.0817099535641872,0.06263495276106856,0.06085659502380908,0.015645955897542717]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,-5.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,994.0,996.0,995.0,2.0,0.6421879650994686,8.234035978930448,1.7940925348864298,995.0,996.0,995.5,1.0,0.48246117398580907,12.161187542475762,4.245565977791712,994.0,996.0,995.0,2.0,0.6421879650994686,8.234035978930448,1.7940925348864298,995.5,0.5,1,0.0
episode_9d5efed9,baseline,178,9,135.0,150.0,heuristic_sell_policy,"[0.36788368826806395,0.29279238098260474,0.14098975997457916,0.07797308766825346,0.0548505137202273,0.04965351366192645,0.015857055724345]","[0.36788368826806395,0.29279238098260474,0.14098975997457916,0.07797308766825346,0.0548505137202273,0.04965351366192645,0.015857055724345]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,-4.5,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.48246117398580907,12.161187542475762,4.245565977791712,995.0,997.0,996.0,2.0,0.17512077058586706,5.787873540931181,4.062813615326953,995.0,996.0,995.5,1.0,0.48246117398580907,12.161187542475762,4.245565977791712,996.0,0.5,1,0.0
episode_9d5efed9,baseline,178,10,150.0,150.0,heuristic_sell_policy,"[0.4836042822768461,0.23268366098072796,0.11274775293390064,0.06337051010311263,0.04569731922334135,0.04226967716503902,0.019626797317032364]","[0.4836042822768461,0.23268366098072796,0.11274775293390064,0.06337051010311263,0.04569731922334135,0.04226967716503902,0.019626797317032364]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.25,-2.05,-4.5,sell,True,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,997.0,996.0,2.0,0.17512077058586706,5.787873540931181,4.062813615326953,995.0,997.0,996.0,2.0,0.16726397746434266,5.694933150462767,4.062813615326953,995.0,997.0,996.0,2.0,0.1566265060240964,96.0,70.0,996.0,0.0,1,0.0
episode_11bac44c,baseline,178,0,0.0,15.0,heuristic_sell_policy,"[0.19285915539369905,0.3959936821942267,0.18465503748392706,0.09339695851615835,0.056094555764090996,0.043036001114268974,0.03396460953362873]","[0.19285915539369905,0.3959936821942267,0.18465503748392706,0.09339695851615835,0.056094555764090996,0.043036001114268974,0.03396460953362873]",20.0,16.0,0.0,16.0,4.0,0.0,0.0,0.0,-4.0,-0.15,-0.15,-1.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,4.0,4.0,20.0,20.0,1000.0,1001.0,1000.5,1.0,-0.2414626641986997,5.398412500623499,8.835329850162037,999.0,1000.0,999.5,1.0,-0.08434083704890635,7.115460462431755,8.426262375789435,999.0,1001.0,1000.0,2.0,-0.14444444444444443,77.0,103.0,999.5,-1.0,1,-3.0
episode_11bac44c,baseline,178,1,15.0,30.0,heuristic_sell_policy,"[0.19373439957839417,0.3824542734467642,0.1810546235957877,0.09562986827257454,0.062315992171125316,0.05241704344962896,0.0323937994857252]","[0.19373439957839417,0.3824542734467642,0.1810546235957877,0.09562986827257454,0.062315992171125316,0.05241704344962896,0.0323937994857252]",16.0,13.0,16.0,13.0,3.0,0.0,0.0,0.0,-3.0,-0.15,-0.3,-2.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,3.0,3.0,16.0,16.0,999.0,1000.0,999.5,1.0,-0.08434083704890635,7.115460462431755,8.426262375789435,998.0,999.0,998.5,1.0,0.17094151419109985,9.452470967186356,6.69260690840034,999.0,1000.0,999.5,1.0,-0.06220095693779904,98.0,111.0,998.5,-1.0,1,-3.0
episode_11bac44c,delta_-3,178,2,30.0,45.0,heuristic_sell_policy,"[0.19572134561851792,0.37209368659535375,0.17805291532815207,0.09684530884280387,0.06633691140695364,0.05860913705487681,0.03234069515334198]","[0.0,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0]",13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-2.0,sell,False,True,2.0,3.0,lots,market,minus,False,,0.0,0.19572134561851792,0.0,1.0,0.37209368659535375,0.6153846153846154,3.0,-3.0,3.0,0.0,13.0,13.0,998.0,999.0,998.5,1.0,0.17094151419109985,9.452470967186356,6.69260690840034,998.0,999.0,998.5,1.0,-0.11875527669455443,7.886330935158689,10.011832257417346,998.0,999.0,998.5,1.0,0.15577889447236182,115.0,84.0,998.5,0.0,1,-3.0
episode_11bac44c,delta_-3,178,3,45.0,60.0,heuristic_sell_policy,"[0.2726036576404896,0.34906205243112276,0.1652026365555342,0.08719230519796456,0.05674303333963259,0.04766432307841066,0.02153199175684548]","[0.27947755683608067,0.32791153328911665,0.1588087422235214,0.08914138207862675,0.06415324110588003,0.059240767401320886,0.02126677706545368]",13.0,9.0,13.0,9.0,4.0,0.0,0.0,0.0,-4.0,-0.4,-0.7,-3.0,sell,False,True,3.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,4.0,4.0,13.0,13.0,998.0,999.0,998.5,1.0,-0.11875527669455443,7.886330935158689,10.011832257417346,997.0,998.0,997.5,1.0,0.10068444266886109,8.416023660280535,6.876322327410472,998.0,999.0,998.5,1.0,0.04395604395604396,95.0,87.0,997.5,-1.0,1,-3.0
episode_11bac44c,delta_-3,178,4,60.0,75.0,heuristic_sell_policy,"[0.2815524772817246,0.33180171504397704,0.15974805565964978,0.0883094804252779,0.062080176726572546,0.05616470817548246,0.020343386687315716]","[0.2644912779129252,0.330299465464201,0.16117025278825803,0.09220058421823128,0.06823549984776903,0.06449227867622341,0.019110641092392116]",9.0,7.0,9.0,7.0,2.0,0.0,0.0,0.0,-2.0,-0.3,-1.0,-4.0,sell,False,True,4.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,3.0,2.0,9.0,9.0,997.0,998.0,997.5,1.0,0.10068444266886109,8.416023660280535,6.876322327410472,996.0,997.0,996.5,1.0,0.2888677356301418,9.47207396755697,5.226213072619371,997.0,998.0,997.5,1.0,0.12169312169312169,106.0,83.0,996.5,-1.0,1,-3.0
episode_11bac44c,delta_-3,178,5,75.0,90.0,heuristic_sell_policy,"[0.31019582148165814,0.316025008773678,0.15278641299101733,0.0853787951978455,0.06103081147503092,0.05603076852431661,0.018552381556453383]","[0.289862021497802,0.31230034282111685,0.15393180463063835,0.09026478197886613,0.06914989320443178,0.067154910666079,0.01733624520106598]",7.0,3.0,7.0,2.0,2.0,2.0,0.0,0.0,-4.0,-0.7000000000000001,-1.6999999999999997,-5.0,sell,False,True,5.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,2.0,2.0,6.0,6.0,996.0,997.0,996.5,1.0,0.2888677356301418,9.47207396755697,5.226213072619371,995.0,996.0,995.5,1.0,0.6198813724550986,13.577798517386686,3.1861432727557872,996.0,997.0,996.5,1.0,0.25,115.0,69.0,995.5,-1.0,1,-3.0
episode_11bac44c,delta_-3,178,6,90.0,105.0,heuristic_sell_policy,"[0.3032702861458446,0.3144121970138312,0.15334974114912056,0.08762919651029406,0.06474853407955022,0.06111707154426797,0.015472973557091398]","[0.32724152891899944,0.2862466347226531,0.14303927740873495,0.08663294593172075,0.06922882947831474,0.06934953789974378,0.018261245639833185]",3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,-2.0,-0.45,-2.15,-5.0,sell,False,True,6.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,995.0,996.0,995.5,1.0,0.6198813724550986,13.577798517386686,3.1861432727557872,995.0,996.0,995.5,1.0,0.4993193583507837,7.834927793679584,2.616384997076112,995.0,996.0,995.5,1.0,0.4639175257731959,142.0,52.0,995.5,0.0,1,-3.0
episode_11bac44c,delta_-3,178,7,105.0,120.0,heuristic_sell_policy,"[0.3549922825710859,0.27927928428372795,0.13849507406610145,0.08239912016391407,0.06435605274483663,0.06341124939088526,0.017066936779448594]","[0.33105354944375043,0.29721908108166595,0.14586677006232876,0.08464275404002213,0.06391599144638259,0.06138581778543866,0.015916036140411427]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15,-6.0,sell,False,True,7.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.4993193583507837,7.834927793679584,2.616384997076112,994.0,995.0,994.5,1.0,0.7022223250490386,12.820374286171537,2.2427277511045878,995.0,996.0,995.5,1.0,0.4993193583507837,7.834927793679584,2.616384997076112,994.5,-1.0,1,-3.0
episode_11bac44c,delta_-3,178,8,120.0,135.0,heuristic_sell_policy,"[0.34450897170714406,0.29591264405374135,0.14430385867623774,0.0824272061738063,0.06086979998415994,0.05742899897422441,0.014548520430686251]","[0.35735363807148834,0.2825195632460035,0.13927934143590076,0.08170995356418721,0.06263495276106858,0.060856595023809086,0.01564595589754272]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15,-5.0,sell,False,True,8.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,994.0,995.0,994.5,1.0,0.7022223250490386,12.820374286171537,2.2427277511045878,995.0,996.0,995.5,1.0,0.3928738156413002,9.691993750732363,4.224548640826663,994.0,995.0,994.5,1.0,0.7022223250490386,12.820374286171537,2.2427277511045878,995.5,1.0,1,-3.0
episode_11bac44c,delta_-3,178,9,135.0,150.0,heuristic_sell_policy,"[0.3909890477937035,0.27869413505476476,0.13475818396733216,0.07533304936834857,0.05388107239882037,0.049491535011195346,0.01685297640583529]","[0.3678836882680639,0.2927923809826047,0.14098975997457913,0.07797308766825345,0.054850513720227284,0.049653513661926434,0.015857055724344996]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15,-5.0,sell,False,True,9.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.3928738156413002,9.691993750732363,4.224548640826663,995.0,996.0,995.5,1.0,0.19496700683143559,8.906969200939411,6.000503808808457,995.0,996.0,995.5,1.0,0.3928738156413002,9.691993750732363,4.224548640826663,995.5,0.0,1,-3.0
episode_11bac44c,delta_-3,178,10,150.0,150.0,heuristic_sell_policy,"[0.45645351458677436,0.2502538596023199,0.12039664054788345,0.06642604896130465,0.046553517085207816,0.04200223105722901,0.01791418815928088]","[0.4836042822768461,0.23268366098072796,0.11274775293390064,0.06337051010311263,0.04569731922334135,0.04226967716503902,0.019626797317032364]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.25,-2.4,-5.5,sell,True,True,10.0,0.0,normalized,component,delta_-3,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.19496700683143559,8.906969200939411,6.000503808808457,994.0,996.0,995.0,2.0,0.39076269574252986,8.653575352621536,3.790783960598872,994.0,996.0,995.0,2.0,0.3463414634146341,138.0,67.0,995.0,-0.5,1,-3.0
episode_11bac44c,baseline,178,0,0.0,15.0,heuristic_sell_policy,"[0.19285915539369905,0.3959936821942267,0.18465503748392706,0.09339695851615835,0.056094555764090996,0.043036001114268974,0.03396460953362873]","[0.19285915539369905,0.3959936821942267,0.18465503748392706,0.09339695851615835,0.056094555764090996,0.043036001114268974,0.03396460953362873]",20.0,16.0,0.0,16.0,4.0,0.0,0.0,0.0,-4.0,-0.15,-0.15,-1.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,4.0,4.0,20.0,20.0,1000.0,1001.0,1000.5,1.0,-0.2414626641986997,5.398412500623499,8.835329850162037,999.0,1000.0,999.5,1.0,-0.08434083704890635,7.115460462431755,8.426262375789435,999.0,1001.0,1000.0,2.0,-0.14444444444444443,77.0,103.0,999.5,-1.0,1,-2.0
episode_11bac44c,baseline,178,1,15.0,30.0,heuristic_sell_policy,"[0.19373439957839417,0.3824542734467642,0.1810546235957877,0.09562986827257454,0.062315992171125316,0.05241704344962896,0.0323937994857252]","[0.19373439957839417,0.3824542734467642,0.1810546235957877,0.09562986827257454,0.062315992171125316,0.05241704344962896,0.0323937994857252]",16.0,13.0,16.0,13.0,3.0,0.0,0.0,0.0,-3.0,-0.15,-0.3,-2.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,3.0,3.0,16.0,16.0,999.0,1000.0,999.5,1.0,-0.08434083704890635,7.115460462431755,8.426262375789435,998.0,999.0,998.5,1.0,0.17094151419109985,9.452470967186356,6.69260690840034,999.0,1000.0,999.5,1.0,-0.06220095693779904,98.0,111.0,998.5,-1.0,1,-2.0
episode_11bac44c,delta_-2,178,2,30.0,45.0,heuristic_sell_policy,"[0.19572134561851792,0.37209368659535375,0.17805291532815207,0.09684530884280387,0.06633691140695364,0.05860913705487681,0.03234069515334198]","[0.07692307692307693,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0]",13.0,12.0,13.0,12.0,1.0,0.0,0.0,0.0,-1.0,-0.1,-0.4,-2.0,sell,False,True,2.0,2.0,lots,market,minus,False,,0.0,0.19572134561851792,0.07692307692307693,1.0,0.37209368659535375,0.5384615384615384,2.0,-2.0,3.0,1.0,13.0,13.0,998.0,999.0,998.5,1.0,0.17094151419109985,9.452470967186356,6.69260690840034,998.0,999.0,998.5,1.0,-0.1128147446134847,7.632937086840814,9.574150250325115,998.0,999.0,998.5,1.0,0.15736040609137056,114.0,83.0,998.5,0.0,1,-2.0
episode_11bac44c,delta_-2,178,3,45.0,60.0,heuristic_sell_policy,"[0.2668997352998555,0.3460754262493118,0.16498369326386392,0.08883538448492172,0.05984119579560282,0.05203471904001347,0.021329845866430865]","[0.27947755683608067,0.32791153328911665,0.1588087422235214,0.08914138207862675,0.06415324110588003,0.059240767401320886,0.02126677706545368]",12.0,9.0,12.0,9.0,3.0,0.0,0.0,0.0,-3.0,-0.3,-0.7,-3.0,sell,False,True,3.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,3.0,3.0,12.0,12.0,998.0,999.0,998.5,1.0,-0.1128147446134847,7.632937086840814,9.574150250325115,997.0,998.0,997.5,1.0,0.236728704175566,10.407707601895401,6.42332020033134,998.0,999.0,998.5,1.0,0.061452513966480445,95.0,84.0,997.5,-1.0,1,-2.0
episode_11bac44c,delta_-2,178,4,60.0,75.0,heuristic_sell_policy,"[0.26848396752516246,0.34143063356322345,0.163759331531265,0.08962297332195424,0.062007864170408475,0.05529609966742754,0.019399130220558787]","[0.2644912779129252,0.330299465464201,0.16117025278825803,0.09220058421823128,0.06823549984776903,0.06449227867622341,0.019110641092392116]",9.0,4.0,9.0,4.0,2.0,3.0,0.0,0.0,-5.0,-0.6,-1.3,-4.0,sell,False,True,4.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,2.0,2.0,8.0,9.0,997.0,998.0,997.5,1.0,0.236728704175566,10.407707601895401,6.42332020033134,996.0,997.0,996.5,1.0,0.29420012440523263,9.63798127165747,5.256131454667195,997.0,998.0,997.5,1.0,0.1414141414141414,113.0,85.0,996.5,-1.0,1,-2.0
episode_11bac44c,delta_-2,178,5,75.0,90.0,heuristic_sell_policy,"[0.3024270152244447,0.3080665306467103,0.15145254541975903,0.08825622049843737,0.06703515611249877,0.06467479206147436,0.018087740036675497]","[0.289862021497802,0.31230034282111685,0.15393180463063835,0.09026478197886613,0.06914989320443178,0.067154910666079,0.01733624520106598]",4.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,-2.0,-0.35,-1.65,-4.0,sell,False,True,5.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,1.0,1.0,3.0,3.0,996.0,997.0,996.5,1.0,0.29420012440523263,9.63798127165747,5.256131454667195,996.0,997.0,996.5,1.0,0.26243406523488544,7.89572734506581,4.6130088535201335,996.0,997.0,996.5,1.0,0.23655913978494625,115.0,71.0,996.5,0.0,1,-2.0
episode_11bac44c,delta_-2,178,6,90.0,105.0,heuristic_sell_policy,"[0.33483696379804717,0.2884078958035152,0.1428231766534115,0.08469486110247594,0.06586324078617227,0.06468876383287595,0.018685098023501705]","[0.32724152891899944,0.2862466347226531,0.14303927740873495,0.08663294593172075,0.06922882947831474,0.06934953789974378,0.018261245639833185]",2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-0.2,-1.8499999999999999,-5.0,sell,False,True,6.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,996.0,997.0,996.5,1.0,0.26243406523488544,7.89572734506581,4.6130088535201335,995.0,996.0,995.5,1.0,0.480471822130609,11.647946411328366,4.087505269967829,996.0,997.0,996.5,1.0,0.20441988950276244,109.0,72.0,995.5,-1.0,1,-2.0
episode_11bac44c,delta_-2,178,7,105.0,120.0,heuristic_sell_policy,"[0.33925338752066025,0.29407855318978193,0.14415609748982758,0.08340960753786623,0.06273246189960341,0.06005963323467109,0.016310259127589495]","[0.33105354944375043,0.29721908108166595,0.14586677006232876,0.08464275404002213,0.06391599144638259,0.06138581778543866,0.015916036140411427]",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8499999999999999,-5.0,sell,False,True,7.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.480471822130609,11.647946411328366,4.087505269967829,995.0,996.0,995.5,1.0,0.2915984734802787,7.717027881310686,4.232549390202738,995.0,996.0,995.5,1.0,0.37566137566137564,130.0,59.0,995.5,0.0,1,-2.0
episode_11bac44c,delta_-2,178,8,120.0,135.0,heuristic_sell_policy,"[0.38359044866659053,0.27233660550324146,0.13371648679415166,0.07767933627794804,0.05874910531357944,0.05649208807301796,0.01743592937147095]","[0.35735363807148834,0.2825195632460035,0.13927934143590076,0.08170995356418721,0.06263495276106858,0.060856595023809086,0.01564595589754272]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8499999999999999,-5.0,sell,False,True,8.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.2915984734802787,7.717027881310686,4.232549390202738,995.0,996.0,995.5,1.0,0.3373261303252983,9.923748646298082,4.9174309601815684,995.0,996.0,995.5,1.0,0.2915984734802787,7.717027881310686,4.232549390202738,995.5,0.0,1,-2.0
episode_11bac44c,delta_-2,178,9,135.0,150.0,heuristic_sell_policy,"[0.39227038028736927,0.2787006322268487,0.13462628884608174,0.07506473214706395,0.05347721834241622,0.04895254189483875,0.016908206255381288]","[0.3678836882680639,0.2927923809826047,0.14098975997457913,0.07797308766825345,0.054850513720227284,0.049653513661926434,0.015857055724344996]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8499999999999999,-4.5,sell,False,True,9.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,996.0,995.5,1.0,0.3373261303252983,9.923748646298082,4.9174309601815684,995.0,997.0,996.0,2.0,0.34605904833535633,6.622554838187375,3.217362431976,995.0,996.0,995.5,1.0,0.3373261303252983,9.923748646298082,4.9174309601815684,996.0,0.5,1,-2.0
episode_11bac44c,delta_-2,178,10,150.0,150.0,heuristic_sell_policy,"[0.43942615790436335,0.25277247021513954,0.12279010020100226,0.06945809758510914,0.05056732515147353,0.047151994998554485,0.017833853944357683]","[0.4836042822768461,0.23268366098072796,0.11274775293390064,0.06337051010311263,0.04569731922334135,0.04226967716503902,0.019626797317032364]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.25,-2.0999999999999996,-4.5,sell,True,True,10.0,0.0,normalized,component,delta_-2,False,scripted_action_override,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,995.0,997.0,996.0,2.0,0.34605904833535633,6.622554838187375,3.217362431976,995.0,997.0,996.0,2.0,0.33982352237267444,6.529614447718961,3.217362431976,995.0,997.0,996.0,2.0,0.36416184971098264,118.0,55.0,996.0,0.0,1,-2.0
episode_11bac44c,baseline,178,0,0.0,15.0,heuristic_sell_policy,"[0.19285915539369905,0.3959936821942267,0.18465503748392706,0.09339695851615835,0.056094555764090996,0.043036001114268974,0.03396460953362873]","[0.19285915539369905,0.3959936821942267,0.18465503748392706,0.09339695851615835,0.056094555764090996,0.043036001114268974,0.03396460953362873]",20.0,16.0,0.0,16.0,4.0,0.0,0.0,0.0,-4.0,-0.15,-0.15,-1.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,4.0,4.0,20.0,20.0,1000.0,1001.0,1000.5,1.0,-0.2414626641986997,5.398412500623499,8.835329850162037,999.0,1000.0,999.5,1.0,-0.08434083704890635,7.115460462431755,8.426262375789435,999.0,1001.0,1000.0,2.0,-0.14444444444444443,77.0,103.0,999.5,-1.0,1,-1.0
episode_11bac44c,baseline,178,1,15.0,30.0,heuristic_sell_policy,"[0.19373439957839417,0.3824542734467642,0.1810546235957877,0.09562986827257454,0.062315992171125316,0.05241704344962896,0.0323937994857252]","[0.19373439957839417,0.3824542734467642,0.1810546235957877,0.09562986827257454,0.062315992171125316,0.05241704344962896,0.0323937994857252]",16.0,13.0,16.0,13.0,3.0,0.0,0.0,0.0,-3.0,-0.15,-0.3,-2.0,sell,False,False,,0.0,normalized,component,baseline,False,,,,,,,,0.0,0.0,3.0,3.0,16.0,16.0,999.0,1000.0,999.5,1.0,-0.08434083704890635,7.115460462431755,8.426262375789435,998.0,999.0,998.5,1.0,0.17094151419109985,9.452470967186356,6.69260690840034,999.0,1000.0,999.5,1.0,-0.06220095693779904,98.0,111.0,998.5,-1.0,1,-1.0
episode_11bac44c,delta_-1,178,2,30.0,45.0,heuristic_sell_policy,"[0.19572134561851792,0.37209368659535375,0.17805291532815207,0.09684530884280387,0.06633691140695364,0.05860913705487681,0.03234069515334198]","[0.15384615384615385,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0]",13.0,11.0,13.0,11.0,2.0,0.0,0.0,0.0,-2.0,-0.2,-0.5,-2.0,sell,False,True,2.0,1.0,lots,market,minus,False,,0.0,0.19572134561851792,0.15384615384615385,1.0,0.37209368659535375,0.46153846153846156,1.0,-1.0,3.0,2.0,13.0,13.0,998.0,999.0,998.5,1.0,0.17094151419109985,9.452470967186356,6.69260690840034,998.0,999.0,998.5,1.0,-0.1794477520083401,6.484532787168018,9.320756402007238,998.0,999.0,998.5,1.0,0.15897435897435896,113.0,82.0,998.5,0.0,1,-1.0
