seed,t0,delta,delta_units,intervention_target,branch_from_state,horizon,strategic_direction,baseline_signed_executed_volume,baseline_planned_market_sell,X_plus,X_minus,planned_market_sell_plus,planned_market_sell_minus,local_treatment_difference,DeltaP_plus,DeltaP_minus,local_outcome_difference,beta_action_hat,beta_exec_hat,beta_true_hat,selected_action_index,selected_slack_index,plus_clipped,minus_clipped,market_env,volume,terminal_time,time_delta,drop_feature,policy_kind,fixed_action,action_index,slack_index,adaptive_intervention,intervention_mode,usable_pair,absolute_beta_action_hat,absolute_beta_exec_hat,absolute_beta_true_hat,warnings
268,4,1.0,lots,market,True,5,sell,-5.0,2.0,-6.0,-4.0,3.0,1.0,-2.0,0.0,-2.0,2.0,1.0,-1.0,1.0,0,4,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,1.0,1.0,1.0,
269,1,1.0,lots,market,True,5,sell,-9.0,3.0,-10.0,-8.0,4.0,2.0,-2.0,-2.5,-2.5,0.0,0.0,-0.0,0.0,0,5,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
270,0,1.0,lots,market,True,5,sell,-2.0,2.0,-3.0,-1.0,3.0,1.0,-2.0,-3.0,-3.0,0.0,0.0,-0.0,0.0,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
271,2,1.0,lots,market,True,5,sell,-4.0,4.0,-5.0,-3.0,5.0,3.0,-2.0,-3.0,-3.0,0.0,0.0,-0.0,0.0,0,5,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
272,4,1.0,lots,market,True,5,buy,-1.0,1.0,-2.0,0.0,2.0,0.0,-2.0,-0.5,1.0,-1.5,-0.75,0.75,-0.75,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.75,0.75,0.75,
273,2,1.0,lots,market,True,5,buy,-4.0,2.0,-5.0,-3.0,3.0,1.0,-2.0,1.0,1.0,0.0,0.0,-0.0,0.0,0,5,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
274,2,1.0,lots,market,True,5,sell,-3.0,1.0,-4.0,-2.0,2.0,0.0,-2.0,-3.0,-3.0,0.0,0.0,-0.0,0.0,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
276,5,1.0,lots,market,True,5,sell,-1.0,1.0,-2.0,0.0,2.0,0.0,-2.0,-0.5,-3.0,2.5,1.25,-1.25,1.25,0,1,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,1.25,1.25,1.25,
277,0,1.0,lots,market,True,5,buy,-4.0,4.0,-5.0,-3.0,5.0,3.0,-2.0,1.0,1.0,0.0,0.0,-0.0,0.0,0,5,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
278,3,1.0,lots,market,True,5,sell,-2.0,2.0,-3.0,-1.0,3.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,-0.0,0.0,0,5,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
279,3,1.0,lots,market,True,5,sell,-2.0,2.0,-3.0,-1.0,3.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,-0.0,0.0,0,4,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
280,2,1.0,lots,market,True,5,buy,-4.0,1.0,-5.0,-3.0,2.0,0.0,-2.0,2.0,2.0,0.0,0.0,-0.0,0.0,0,4,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
281,4,1.0,lots,market,True,5,sell,-2.0,1.0,-3.0,-1.0,2.0,0.0,-2.0,-2.0,-1.5,-0.5,-0.25,0.25,-0.25,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.25,0.25,0.25,
282,4,1.0,lots,market,True,5,sell,-2.0,1.0,-3.0,-1.0,2.0,0.0,-2.0,-1.5,-2.0,0.5,0.25,-0.25,0.25,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.25,0.25,0.25,
283,2,1.0,lots,market,True,5,buy,-2.0,1.0,-3.0,-1.0,2.0,0.0,-2.0,0.0,1.0,-1.0,-0.5,0.5,-0.5,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.5,0.5,0.5,
284,2,1.0,lots,market,True,5,buy,-3.0,1.0,-4.0,-2.0,2.0,0.0,-2.0,1.5,1.5,0.0,0.0,-0.0,0.0,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
285,0,1.0,lots,market,True,5,sell,-2.0,2.0,-3.0,-1.0,3.0,1.0,-2.0,-3.0,-2.5,-0.5,-0.25,0.25,-0.25,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.25,0.25,0.25,
286,1,1.0,lots,market,True,5,buy,-4.0,1.0,-5.0,-3.0,2.0,0.0,-2.0,2.0,2.0,0.0,0.0,-0.0,0.0,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
287,1,1.0,lots,market,True,5,sell,-10.0,3.0,-11.0,-9.0,4.0,2.0,-2.0,-2.0,-2.0,0.0,0.0,-0.0,0.0,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
288,0,1.0,lots,market,True,5,buy,-3.0,3.0,-4.0,-2.0,4.0,2.0,-2.0,1.0,1.0,0.0,0.0,-0.0,0.0,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
289,5,1.0,lots,market,True,5,sell,-3.0,1.0,-4.0,-2.0,2.0,0.0,-2.0,-1.0,-1.0,0.0,0.0,-0.0,0.0,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
291,3,1.0,lots,market,True,5,buy,-1.0,1.0,-2.0,0.0,2.0,0.0,-2.0,2.0,2.0,0.0,0.0,-0.0,0.0,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
292,0,1.0,lots,market,True,5,sell,-3.0,3.0,-4.0,-2.0,4.0,2.0,-2.0,-3.0,-3.0,0.0,0.0,-0.0,0.0,0,5,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
293,2,1.0,lots,market,True,5,buy,-2.0,2.0,-3.0,-1.0,3.0,1.0,-2.0,2.0,2.0,0.0,0.0,-0.0,0.0,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
294,2,1.0,lots,market,True,5,buy,-5.0,2.0,-6.0,-4.0,3.0,1.0,-2.0,2.0,2.0,0.0,0.0,-0.0,0.0,0,4,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
295,3,1.0,lots,market,True,5,buy,-1.0,1.0,-2.0,0.0,2.0,0.0,-2.0,0.5,1.0,-0.5,-0.25,0.25,-0.25,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.25,0.25,0.25,
296,2,1.0,lots,market,True,5,buy,-3.0,1.0,-4.0,-2.0,2.0,0.0,-2.0,1.0,1.0,0.0,0.0,-0.0,0.0,0,6,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
297,0,1.0,lots,market,True,5,buy,-7.0,5.0,-8.0,-6.0,6.0,4.0,-2.0,1.0,1.0,0.0,0.0,-0.0,0.0,0,4,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
298,0,1.0,lots,market,True,5,buy,-6.0,5.0,-7.0,-5.0,6.0,4.0,-2.0,1.0,1.0,0.0,0.0,-0.0,0.0,0,4,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
299,1,1.0,lots,market,True,5,sell,-3.0,3.0,-4.0,-2.0,4.0,2.0,-2.0,-2.5,-2.5,0.0,0.0,-0.0,0.0,0,5,False,False,strategic,20,150,15,,heuristic_sell,,0,-1,True,random,True,0.0,0.0,0.0,
